0,1,2,3,4
906.0,49520.7734375,60173.265625,46753.75,67755.328125
907.0,49785.44140625,60093.1640625,47161.1875,71564.6015625
908.0,49759.77734375,60050.05078125,46731.82421875,67292.9921875
909.0,51071.6953125,60181.68359375,46784.3828125,67458.7265625
910.0,51040.48046875,60088.0625,46877.84765625,67487.84375
911.0,49569.24609375,60635.2578125,46733.60546875,67218.8828125
912.0,49610.99609375,60142.26953125,46733.30859375,68623.3828125
913.0,49766.0546875,60052.34765625,47143.6953125,68057.5234375
914.0,49785.44140625,60292.3984375,46733.09375,68452.359375
915.0,49562.96875,60741.5078125,46756.5078125,68837.640625
916.0,49766.0546875,60184.87109375,46733.95703125,67622.6875
917.0,50306.20703125,60135.12890625,46924.375,67260.0546875
918.0,50143.75390625,62242.0234375,47370.1015625,67961.6484375
919.0,49600.34765625,60130.7890625,46769.75390625,67036.828125
920.0,49520.7734375,62141.12890625,46900.50390625,67414.1640625
921.0,49557.30859375,60330.53515625,49623.58984375,67810.1796875
922.0,49945.9375,60088.0625,46745.9375,67108.8828125
923.0,50386.2890625,60094.94921875,46744.39453125,68217.375
924.0,49569.24609375,60546.3515625,46747.015625,67414.1640625
925.0,49652.3515625,61011.40625,46763.88671875,67075.2109375
926.0,49610.99609375,60129.26171875,46940.03125,67290.203125
927.0,49655.0390625,60728.37109375,46776.890625,67944.296875
928.0,49874.15234375,60331.046875,46743.53125,67477.6953125
929.0,49604.7734375,60346.734375,46778.02734375,67254.171875
930.0,49803.59765625,60122.5,46884.2265625,67657.8359375
931.0,49918.53515625,60488.19140625,46753.75,68057.5234375
932.0,50626.58203125,60173.265625,46731.6328125,67491.21875
933.0,50029.43359375,60346.734375,46733.09375,67323.140625
934.0,49925.08984375,61089.8515625,46774.26953125,67244.46875
935.0,49758.6015625,60218.03515625,46746.234375,69355.5625
936.0,49647.30859375,60378.87890625,46884.2265625,67520.046875
937.0,49647.8671875,60046.09765625,46753.75,67102.5625
938.0,49740.21875,60605.91796875,46774.4609375,67134.765625
939.0,50909.18359375,60286.53125,46746.4765625,67298.875
940.0,50117.13671875,60298.39453125,46774.4609375,67085.0625
941.0,49517.01953125,60488.19140625,46812.63671875,67108.734375
942.0,49641.92578125,60102.34765625,46746.234375,67704.3046875
943.0,49569.24609375,60193.546875,46734.7421875,67113.296875
944.0,50713.328125,60047.24609375,46736.1484375,67111.3828125
945.0,49736.51953125,60294.56640625,46773.43359375,67059.625
946.0,49736.51953125,60241.50390625,47123.82421875,69250.421875
947.0,49842.76953125,60118.2890625,46780.3515625,67674.890625
948.0,50720.22265625,60135.12890625,46877.84765625,71386.9609375
949.0,49704.69140625,60331.046875,46766.96875,67520.046875
950.0,49672.01953125,60273.39453125,46745.9375,67334.90625
951.0,49637.109375,60135.12890625,46923.80859375,67398.4296875
952.0,49523.796875,60067.015625,46865.9765625,67213.734375
953.0,50448.546875,60277.984375,46922.8359375,67361.8125
954.0,49989.53515625,60118.2890625,46745.9375,67122.5625
955.0,49585.72265625,60263.69921875,46783.05859375,67136.6796875
956.0,49658.515625,60127.08984375,46775.1640625,67294.7578125
957.0,49667.08984375,60182.578125,46782.4609375,67159.765625
958.0,50073.3671875,60217.65234375,46900.50390625,67491.21875
959.0,49819.2890625,60192.90625,46884.2265625,67414.1640625
960.0,55978.04296875,60170.83984375,46732.76953125,67525.78125
961.0,50306.20703125,60092.26953125,46866.3828125,68817.203125
962.0,49972.72265625,60088.0625,46778.02734375,68627.2109375
963.0,49785.44140625,60142.26953125,46731.5234375,67502.8359375
964.0,49600.34765625,60212.55078125,46938.19140625,67464.8984375
965.0,49543.46875,60328.62109375,46774.26953125,67289.46875
966.0,49557.30859375,60161.1484375,46753.9921875,67422.546875
967.0,49723.96875,60092.26953125,46733.09375,67308.4375
968.0,49648.1484375,60140.73828125,46868.76171875,67294.7578125
969.0,49606.51171875,60510.51171875,46777.2421875,69286.4453125
970.0,49634.921875,60140.8671875,46778.02734375,67414.1640625
971.0,50096.79296875,60638.69921875,46788.546875,67584.3046875
972.0,49989.53515625,60142.26953125,46815.6640625,67553.5703125
973.0,50013.18359375,60161.1484375,46744.39453125,69298.2109375
974.0,51321.125,60181.68359375,46880.359375,67134.765625
975.0,49520.7734375,60301.19921875,46783.921875,67414.1640625
976.0,49643.046875,60102.34765625,46777.62109375,67613.5703125
977.0,49562.96875,60273.39453125,46737.2578125,67258.875
978.0,49641.92578125,60330.53515625,46815.6640625,67308.4375
979.0,49874.15234375,60214.3359375,46869.27734375,67710.0390625
980.0,80580.265625,60214.3359375,46995.18359375,67487.84375
981.0,49682.4453125,60184.87109375,46866.76171875,67111.53125
982.0,49581.0703125,60184.87109375,46737.2578125,67189.3203125
983.0,49551.76171875,62688.8359375,46855.4609375,67780.7734375
984.0,49561.9609375,60372.37109375,47042.30859375,67054.765625
985.0,49890.796875,60152.47265625,46795.140625,69021.8984375
986.0,49569.24609375,60118.80078125,46778.02734375,67605.1875
987.0,49569.24609375,60331.5546875,46777.62109375,67070.6484375
988.0,50448.546875,60152.47265625,46772.80859375,67563.28125
989.0,49779.109375,60102.34765625,46781.515625,67344.609375
990.0,49780.0625,60488.19140625,46995.18359375,68627.2109375
991.0,49736.51953125,60058.72265625,46741.609375,67308.4375
992.0,49585.72265625,61172.7578125,46775.37890625,67290.203125
993.0,50458.9140625,60273.39453125,46760.77734375,68661.6171875
994.0,50815.3203125,60052.34765625,46865.9765625,67525.78125
995.0,50999.57421875,60088.0625,46763.88671875,81796.859375
996.0,49658.515625,60099.66796875,46783.83984375,125722.109375
997.0,51114.84375,60150.3046875,46795.4921875,67821.9453125
998.0,49874.15234375,60435.89453125,46767.40234375,67070.6484375
999.0,49779.109375,60167.3984375,46756.5078125,67903.1171875
1000.0,49791.55078125,60062.296875,46925.59375,67398.578125
1001.0,49945.9375,60088.0625,46783.921875,67317.9921875
1002.0,49943.24609375,60053.62109375,46888.5546875,67108.8828125
1003.0,49634.921875,60094.94921875,46746.234375,67075.2109375
1004.0,49724.640625,61262.80859375,46742.9609375,67344.609375
1005.0,49569.24609375,60181.68359375,46848.86328125,67218.8828125
1006.0,49779.109375,60177.984375,46776.703125,67081.828125
1007.0,49600.34765625,60174.66796875,47591.80078125,67398.578125
1008.0,49758.6015625,60047.24609375,47057.5859375,67344.609375
1009.0,50573.84765625,60102.34765625,47059.234375,67298.875
1010.0,49651.453125,60741.5078125,46994.859375,68530.4453125
1011.0,50307.9453125,60119.56640625,46733.60546875,67598.1328125
1012.0,61072.5078125,60090.99609375,46865.9765625,67503.1328125
1013.0,49630.3828125,60071.09765625,46789.6015625,67544.453125
1014.0,49791.88671875,61179.390625,46732.28125,67223.5859375
1015.0,49523.796875,60142.26953125,46993.078125,69051.75
1016.0,50279.87109375,60483.8515625,46763.88671875,67770.9140625
1017.0,49700.09375,60471.86328125,46971.5,67254.171875
1018.0,49724.640625,60316.88671875,47014.8125,67261.671875
1019.0,49765.99609375,60056.9375,46796.4140625,67313.2890625
1020.0,49834.08203125,60880.02734375,46748.34375,67334.90625
1021.0,49748.234375,60132.703125,46815.203125,67812.828125
1022.0,49823.66015625,60454.26171875,47860.19140625,67839.1484375
1023.0,49581.0703125,60310.25390625,46855.4609375,67244.7578125
1024.0,55952.15234375,60339.08203125,46733.30859375,67261.671875
1025.0,49711.640625,60047.24609375,46837.046875,67194.3203125
1026.0,49530.859375,60659.6171875,46866.76171875,70380.8203125
1027.0,49629.09375,60053.62109375,46860.41015625,67113.296875
1028.0,49647.30859375,60345.33203125,47142.453125,67261.671875
1029.0,49569.24609375,60328.62109375,46818.90625,67321.8203125
1030.0,50049.88671875,60192.90625,46906.31640625,67704.3046875
1031.0,49552.8828125,60310.25390625,46885.5,67813.265625
1032.0,49842.76953125,60581.68359375,46753.75,67196.8203125
1033.0,49706.65234375,60090.99609375,46855.4609375,67254.171875
1034.0,49891.01953125,60430.79296875,46763.53515625,67159.765625
1035.0,49641.92578125,60058.72265625,46765.64453125,73793.0390625
1036.0,49537.75,60362.55078125,46995.18359375,67313.2890625
1037.0,49736.51953125,60638.69921875,46776.91796875,69286.4453125
1038.0,49757.6484375,60152.47265625,46783.921875,67113.296875
1039.0,49835.484375,60319.94921875,47014.8125,67199.765625
1040.0,49648.1484375,60137.421875,46763.88671875,67503.1328125
1041.0,49600.01171875,60346.734375,47041.4453125,67217.703125
1042.0,49663.109375,60155.91796875,46783.89453125,67904.1484375
1043.0,51040.48046875,60273.39453125,47022.3828125,67081.9765625
1044.0,50920.11328125,60094.94921875,46747.015625,67196.8203125
1045.0,49740.1640625,60068.1640625,46848.86328125,67297.40625
1046.0,49785.44140625,60125.3046875,46902.640625,67069.4765625
1047.0,49682.72265625,60127.08984375,46746.234375,67316.671875
1048.0,49945.9375,60941.25390625,46777.2421875,67665.484375
1049.0,49759.77734375,60104.76953125,46743.53125,67111.3828125
1050.0,50313.3828125,60093.1640625,46776.67578125,69195.2734375
1051.0,49643.046875,60212.55078125,47050.203125,67070.6484375
1052.0,49785.44140625,62874.67578125,46786.5703125,67264.7578125
1053.0,49613.5703125,60279.515625,47057.5859375,67254.171875
1054.0,50388.1953125,60132.703125,46757.6953125,67613.5703125
1055.0,49695.61328125,60243.41796875,46796.27734375,67458.7265625
1056.0,49523.796875,60771.609375,46778.02734375,67319.0234375
1057.0,49963.421875,60889.0859375,46965.71484375,68837.640625
1058.0,49523.796875,60135.12890625,46772.0546875,67677.9765625
1059.0,49874.15234375,60204.00390625,46776.890625,67942.8203125
1060.0,49946.72265625,61670.08203125,47011.515625,67657.8359375
1061.0,49817.55078125,60710.0,46731.41796875,69637.7578125
1062.0,49803.59765625,60638.69921875,46739.93359375,67888.265625
1063.0,49643.046875,60331.046875,46732.76953125,67367.84375
1064.0,53504.38671875,60494.6953125,46731.71484375,67136.6796875
1065.0,49842.76953125,60288.5703125,46776.91796875,67344.609375
1066.0,49574.84765625,60052.34765625,46861.03125,67060.5
1067.0,49788.91796875,60104.8984375,46733.25390625,67113.296875
1068.0,49665.46484375,60214.3359375,46786.625,67052.859375
1069.0,49561.9609375,60140.73828125,46763.88671875,67136.6796875
1070.0,49842.76953125,60142.26953125,46861.515625,67054.765625
1071.0,49550.6953125,60047.24609375,46753.9921875,67464.4609375
1072.0,49539.0390625,61814.21484375,46855.4609375,68623.3828125
1073.0,51942.92578125,60546.3515625,46936.35546875,67111.3828125
1074.0,49655.0390625,60090.99609375,46776.8125,67102.5625
1075.0,50950.59765625,60052.21875,46767.40234375,70504.046875
1076.0,49651.34375,60094.94921875,46759.3984375,67264.7578125
1077.0,49551.76171875,60241.50390625,46743.53125,67054.765625
1078.0,49671.34765625,60488.19140625,46768.69921875,67433.28125
1079.0,49716.2890625,60103.23828125,46869.8984375,67297.40625
1080.0,49600.01171875,60430.79296875,46746.234375,68817.203125
1081.0,49672.01953125,60328.62109375,46860.41015625,67319.0234375
1082.0,51223.671875,60288.5703125,46731.09375,70786.8359375
1083.0,49648.31640625,60236.01953125,46778.02734375,67544.453125
1084.0,49620.07421875,60243.1640625,46995.18359375,67112.8515625
1085.0,50306.20703125,60119.0546875,46860.8125,67503.1328125
1086.0,50478.13671875,60136.78515625,46745.61328125,70918.296875
1087.0,50018.8984375,60518.9296875,46971.5,67159.765625
1088.0,49850.7265625,60060.25390625,46733.06640625,68552.359375
1089.0,49643.046875,60243.41796875,46748.34375,67317.9921875
1090.0,49724.640625,60320.84375,46768.0234375,69051.75
1091.0,50121.05859375,60152.47265625,46855.4609375,67613.5703125
1092.0,50121.05859375,61113.0625,46781.921875,67313.2890625
1093.0,49803.59765625,64263.07421875,46733.25390625,67264.7578125
1094.0,49514.10546875,60161.65625,46739.93359375,68279.8671875
1095.0,49562.96875,60443.41796875,46810.984375,67260.0546875
1096.0,49649.7734375,60102.34765625,46768.56640625,67159.765625
1097.0,49740.21875,60357.83203125,47033.984375,67287.9921875
1098.0,49972.72265625,60310.25390625,46863.89453125,67398.4296875
1099.0,50494.77734375,60449.4140625,46971.5,67159.765625
1100.0,50557.09375,61684.87890625,47337.546875,67069.4765625
1101.0,49560.0,60212.55078125,46756.5078125,67261.671875
1102.0,49803.59765625,60310.25390625,48373.66796875,68279.8671875
1103.0,51181.140625,60331.046875,46745.80078125,67398.4296875
1104.0,49515.50390625,60185.25390625,46916.69921875,67102.5625
1105.0,49627.52734375,61679.6484375,46771.80859375,67344.609375
1106.0,49740.21875,60132.703125,46783.921875,67069.4765625
1107.0,49537.921875,60571.609375,46795.4921875,67085.0625
1108.0,49561.9609375,60298.13671875,46869.8984375,67199.6171875
1109.0,49561.9609375,60461.78515625,46926.59375,67308.4375
1110.0,49945.9375,60443.41796875,46746.234375,68473.2421875
1111.0,50999.57421875,60288.5703125,46733.25390625,67502.8359375
1112.0,49569.24609375,60192.90625,46812.63671875,68552.0625
1113.0,51183.2109375,60093.1640625,46763.88671875,69992.890625
1114.0,49868.37890625,60331.046875,46782.4609375,67261.671875
1115.0,49641.92578125,60090.99609375,46897.15234375,67503.1328125
1116.0,49515.50390625,60165.8671875,46733.984375,67069.4765625
1117.0,49748.234375,60088.0625,46776.8125,67159.765625
1118.0,49636.4921875,60192.90625,46771.80859375,68279.8671875
1119.0,49525.53515625,60170.83984375,46747.015625,67294.7578125
1120.0,49714.49609375,60090.99609375,46745.9375,67122.5625
1121.0,50121.05859375,60242.52734375,46731.6328125,67525.78125
1122.0,49658.515625,60046.09765625,46776.703125,67888.265625
1123.0,49611.05078125,60142.26953125,46772.80859375,67401.8125
1124.0,49667.48046875,60044.4375,46735.0390625,67321.8203125
1125.0,49667.08984375,60093.1640625,46937.30078125,67303.140625
1126.0,49696.1171875,61197.7578125,46733.09375,67213.734375
1127.0,49945.9375,60862.5546875,47621.75390625,67244.7578125
1128.0,49598.328125,60140.73828125,46795.4921875,67553.5703125
1129.0,50376.984375,60094.94921875,46901.9375,69279.09375
1130.0,49569.24609375,60155.91796875,46753.75,67159.765625
1131.0,49606.51171875,60192.90625,46802.25390625,67059.625
1132.0,50376.984375,60075.81640625,46883.2265625,67317.9921875
1133.0,49927.1640625,60344.18359375,46971.5,68051.7890625
1134.0,49667.08984375,60139.97265625,46766.94140625,67344.609375
1135.0,50031.67578125,60165.8671875,46768.64453125,67334.90625
1136.0,49658.515625,60047.24609375,46932.0,67613.8671875
1137.0,50307.9453125,60862.5546875,46753.75,69918.0390625
1138.0,50307.9453125,60175.05078125,46733.60546875,68163.84375
1139.0,49905.140625,60140.73828125,46767.2421875,67613.5703125
1140.0,49784.9921875,60586.66015625,46737.2578125,68279.8671875
1141.0,49648.765625,60137.421875,46768.0234375,69305.2734375
1142.0,49600.34765625,60104.8984375,46774.26953125,67159.765625
1143.0,49874.15234375,60298.13671875,46765.64453125,68065.3203125
1144.0,50031.67578125,60546.3515625,46877.84765625,67206.96875
1145.0,50394.91796875,60234.87109375,46932.0,69664.5234375
1146.0,49927.1640625,60260.0,46817.015625,68552.0625
1147.0,49569.24609375,60443.41796875,46934.21875,67317.9921875
1148.0,49744.58984375,60132.703125,46734.7421875,67213.734375
1149.0,49514.10546875,60214.3359375,46745.9375,67136.6796875
1150.0,49641.92578125,60214.3359375,46753.75,67361.8125
1151.0,50306.20703125,60331.046875,46732.28125,67039.625
1152.0,49874.15234375,60183.59765625,46922.8359375,67102.5625
1153.0,49630.3828125,60273.39453125,46958.578125,68051.9375
1154.0,50101.33203125,60765.61328125,46745.9375,67060.5
1155.0,49604.7734375,60093.1640625,46733.984375,67367.84375
1156.0,50036.9453125,60127.08984375,46774.26953125,67894.5859375
1157.0,50150.140625,60047.24609375,46833.8046875,67287.9921875
1158.0,49651.51171875,60214.3359375,46786.5703125,67213.734375
1159.0,49667.08984375,60347.1171875,46996.375,68057.5234375
1160.0,49643.046875,60152.47265625,46778.02734375,67213.734375
1161.0,50306.20703125,60648.5234375,46772.80859375,67820.328125
1162.0,49621.08203125,61113.0625,46778.62109375,67136.6796875
1163.0,49637.109375,60675.81640625,46735.0390625,67285.0546875
1164.0,49574.84765625,60103.49609375,46995.18359375,68279.8671875
1165.0,49672.30078125,60430.79296875,46733.06640625,67534.1640625
1166.0,49523.796875,60242.52734375,46778.02734375,67292.9921875
1167.0,50351.0390625,60053.62109375,46865.51953125,67085.0625
1168.0,50094.6640625,60232.83203125,46739.93359375,67081.828125
1169.0,50131.53515625,60305.79296875,46767.265625,67264.7578125
1170.0,49600.34765625,60330.53515625,46818.90625,68289.8671875
1171.0,49927.1640625,60047.24609375,46855.4609375,67308.4375
1172.0,49791.88671875,60181.68359375,46938.625,69361.296875
1173.0,51007.4765625,60662.55078125,47026.4375,76819.3984375
1174.0,49523.796875,60092.26953125,46884.2265625,67258.875
1175.0,49641.92578125,60142.26953125,46914.12890625,67294.7578125
1176.0,49724.640625,60610.2578125,46774.4609375,67424.1640625
1177.0,49655.0390625,60228.23828125,46753.75,67503.1328125
1178.0,49643.046875,60581.94140625,46768.56640625,67108.8828125
1179.0,49706.65234375,60214.3359375,46786.11328125,67102.5625
1180.0,50950.59765625,60546.3515625,46746.234375,67704.3046875
1181.0,49649.7734375,60310.25390625,47059.234375,67122.5625
1182.0,49696.1171875,60099.66796875,46759.94140625,67308.4375
1183.0,49515.50390625,60140.8671875,46744.39453125,67069.4765625
1184.0,49961.73828125,60192.90625,46753.75,69367.9140625
1185.0,49639.0703125,60610.2578125,46782.109375,67544.75
1186.0,49819.2890625,60655.15625,46786.11328125,67532.984375
1187.0,49643.046875,61262.80859375,46731.6328125,67398.578125
1188.0,49709.90234375,60088.0625,46749.55859375,71548.2734375
1189.0,51383.55078125,60094.94921875,46933.94921875,68623.3828125
1190.0,49651.51171875,60093.1640625,46866.76171875,69355.125
1191.0,49658.515625,60142.26953125,46828.9921875,67113.296875
1192.0,51383.55078125,60241.50390625,46753.9921875,67942.53125
1193.0,50388.1953125,60136.78515625,46745.9375,67069.03125
1194.0,49533.2109375,60310.25390625,46753.9921875,67321.8203125
1195.0,49791.55078125,60094.94921875,46848.86328125,67264.7578125
1196.0,49522.33984375,60075.81640625,46922.0234375,67916.5
1197.0,49874.15234375,60671.9921875,46753.75,69303.359375
1198.0,49711.19140625,60431.94140625,46772.80859375,67264.7578125
1199.0,49543.46875,60273.39453125,46753.75,67491.21875
1200.0,49796.98828125,60819.3125,46733.60546875,67159.765625
1201.0,49635.5390625,60868.421875,46878.359375,68817.203125
1202.0,49615.92578125,60882.1953125,46866.3828125,67294.7578125
1203.0,49585.72265625,60052.34765625,46888.5546875,67134.03125
1204.0,49635.5390625,60511.9140625,46742.9609375,67674.890625
1205.0,49628.4765625,60175.05078125,46745.61328125,67344.609375
1206.0,49543.46875,60152.47265625,46775.890625,67294.3203125
1207.0,49672.01953125,60175.05078125,46772.80859375,67344.609375
1208.0,49636.71484375,60472.1171875,46733.06640625,68975.28125
1209.0,49615.92578125,60171.60546875,46767.0234375,67264.7578125
1210.0,49641.92578125,60175.05078125,46938.19140625,67398.4296875
1211.0,49736.51953125,60659.6171875,46897.15234375,67317.9921875
1212.0,49631.8984375,60230.41015625,47154.8359375,67102.5625
1213.0,51187.91796875,60152.21875,47161.1875,67398.578125
1214.0,49789.140625,60160.0,46790.953125,67176.8203125
1215.0,49550.6953125,60127.08984375,46746.80078125,67317.9921875
1216.0,49850.7265625,60455.91796875,46748.04296875,67219.6171875
1217.0,49552.8828125,60047.24609375,46744.39453125,69345.4140625
1218.0,49842.76953125,60347.1171875,46777.62109375,67821.9453125
1219.0,49610.99609375,60132.703125,46768.0234375,67503.1328125
1220.0,49583.87109375,60142.26953125,46769.75390625,89850.2265625
1221.0,49537.921875,60206.8125,46995.18359375,68599.265625
1222.0,50713.328125,60129.26171875,47033.65625,67297.40625
1223.0,49647.30859375,60273.39453125,46734.7421875,67194.03125
1224.0,51656.73828125,60214.3359375,47005.2421875,67294.7578125
1225.0,50795.03515625,60488.19140625,46861.21875,67321.8203125
1226.0,51385.12109375,60195.4609375,47041.4453125,68410.890625
1227.0,49658.515625,60548.6484375,46860.41015625,67704.3046875
1228.0,50063.39453125,60236.66015625,46755.3984375,68623.3828125
1229.0,49583.87109375,60079.515625,46766.96875,67919.8828125
1230.0,49791.88671875,60548.6484375,46775.02734375,67487.84375
1231.0,49537.75,60094.94921875,46766.96875,68975.28125
1232.0,49695.61328125,60062.296875,46767.40234375,67239.46875
1233.0,49658.515625,60175.3046875,46746.80078125,67317.9921875
1234.0,53175.16015625,61954.39453125,46771.26953125,67258.875
1235.0,50457.234375,60471.86328125,46733.25390625,67254.171875
1236.0,49679.921875,60446.09765625,46758.3203125,67361.8125
1237.0,49667.875,60119.56640625,46771.484375,67294.3203125
1238.0,49561.9609375,60119.0546875,46771.80859375,67261.671875
1239.0,49550.6953125,61020.3359375,46777.8671875,67196.8203125
1240.0,49864.17578125,60331.046875,46733.60546875,68413.390625
1241.0,49515.50390625,60443.41796875,46753.75,67755.328125
1242.0,49561.9609375,60288.5703125,46733.06640625,69659.375
1243.0,49766.0546875,60093.1640625,46816.5,67303.5859375
1244.0,49779.109375,60196.60546875,46921.16015625,67414.1640625
1245.0,49534.27734375,60170.83984375,46733.60546875,67317.9921875
1246.0,49693.1484375,60127.08984375,46934.0546875,67469.3125
1247.0,49569.24609375,60071.09765625,46921.16015625,67761.5078125
1248.0,51177.328125,60045.33203125,46777.43359375,67656.65625
1249.0,49636.71484375,60122.5,47203.47265625,67159.765625
1250.0,51443.45703125,60143.03515625,46922.10546875,67514.3125
1251.0,50494.77734375,60331.046875,46921.2421875,69551.2890625
1252.0,51852.2578125,60053.62109375,46918.64453125,67294.7578125
1253.0,50815.3203125,60775.4375,46749.55859375,67414.1640625
1254.0,49736.51953125,60050.05078125,46747.015625,78024.5
1255.0,50018.8984375,60088.0625,46731.7421875,68552.0625
1256.0,49700.09375,60378.87890625,46772.80859375,67199.765625
1257.0,50464.62890625,60312.8046875,46733.25390625,71898.2578125
1258.0,49692.41796875,60310.25390625,46922.10546875,67199.765625
1259.0,49819.2890625,60143.9296875,46861.734375,69250.421875
1260.0,49530.859375,60150.5625,46771.80859375,67299.3203125
1261.0,50713.328125,60328.62109375,46897.15234375,67539.1640625
1262.0,49648.1484375,60357.83203125,46745.9375,67404.1640625
1263.0,49569.24609375,60060.25390625,46900.50390625,67710.0390625
1264.0,49562.96875,60273.39453125,46763.88671875,67954.8828125
1265.0,51223.671875,60152.47265625,46747.015625,70379.640625
1266.0,50049.88671875,60234.87109375,46848.86328125,67316.671875
1267.0,49636.71484375,60093.1640625,46917.48046875,67308.4375
1268.0,49562.9140625,60275.81640625,46796.4140625,67219.0234375
1269.0,49779.109375,60655.15625,46848.86328125,67085.0625
1270.0,49780.0625,60430.79296875,46776.91796875,67102.5625
1271.0,49600.01171875,60771.609375,46745.9375,67523.1328125
1272.0,49819.2890625,60192.90625,46865.9765625,67113.296875
1273.0,49530.859375,60142.26953125,46746.234375,68072.375
1274.0,50031.67578125,60181.68359375,46793.6015625,67254.171875
1275.0,50121.05859375,60518.9296875,46975.609375,76457.3515625
1276.0,50306.20703125,60165.8671875,46767.40234375,67874.4453125
1277.0,49550.6953125,60089.97265625,46753.75,69652.7578125
1278.0,49604.4375,60443.41796875,46936.83984375,67704.3046875
1279.0,49598.44140625,60113.31640625,46767.40234375,67919.8828125
1280.0,49537.75,60683.47265625,46901.09765625,71637.828125
1281.0,49785.44140625,60771.609375,46975.609375,67294.7578125
1282.0,49718.92578125,60910.89453125,46739.93359375,68762.5
1283.0,49874.15234375,60357.83203125,46774.26953125,69289.390625
1284.0,50306.20703125,60241.50390625,46733.09375,68623.3828125
1285.0,49600.34765625,60471.86328125,46780.3515625,67303.5859375
1286.0,49648.1484375,60044.4375,46767.2421875,67112.8515625
1287.0,49874.15234375,61327.98828125,46775.37890625,67344.609375
1288.0,49695.61328125,60292.26953125,46745.9375,69051.75
1289.0,49927.1640625,60119.56640625,46746.04296875,69177.484375
1290.0,49577.8203125,60094.94921875,46795.140625,67244.7578125
1291.0,49874.15234375,60284.6171875,46780.3515625,67217.703125
1292.0,49651.453125,60241.50390625,46737.2578125,68127.671875
1293.0,51040.48046875,60152.47265625,47245.921875,67367.84375
1294.0,49783.76171875,60181.68359375,46774.4609375,67690.921875
1295.0,49700.09375,60704.7734375,46884.2265625,67290.203125
1296.0,49803.59765625,60310.25390625,46751.26171875,67102.5625
1297.0,49700.09375,60152.47265625,46927.8359375,68623.9765625
1298.0,49583.87109375,60305.02734375,47161.1875,67294.7578125
1299.0,49736.51953125,60058.72265625,46776.91796875,67323.140625
1300.0,49560.0,60605.91796875,46860.41015625,69177.484375
1301.0,49533.2109375,60102.34765625,46747.015625,67334.90625
1302.0,49641.92578125,60047.24609375,46733.25390625,67088.4453125
1303.0,49522.33984375,60416.50390625,46768.51171875,67820.328125
1304.0,49667.08984375,60298.13671875,46753.75,67111.53125
1305.0,49754.56640625,60519.44140625,46775.37890625,67136.6796875
1306.0,50101.33203125,60174.66796875,46861.21875,69279.6875
1307.0,50146.890625,60130.7890625,46860.41015625,88166.3203125
1308.0,49736.51953125,60141.88671875,46958.578125,68057.5234375
1309.0,49945.9375,62184.2421875,49623.58984375,67836.9453125
1310.0,49706.65234375,60187.8046875,46733.09375,68290.015625
1311.0,49581.0703125,60090.99609375,46763.88671875,69565.1171875
1312.0,49709.90234375,61702.09765625,46993.078125,67260.640625
1313.0,50073.703125,60575.81640625,46756.5078125,67260.0546875
1314.0,49641.92578125,60135.12890625,49784.6484375,67793.7109375
1315.0,49915.00390625,60098.6484375,46763.88671875,67425.34375
1316.0,52370.390625,60275.81640625,46873.27734375,67657.2421875
1317.0,49692.41796875,60192.90625,46748.34375,68343.984375
1318.0,49515.50390625,60119.56640625,46745.80078125,67321.8203125
1319.0,49630.3828125,60741.5078125,46865.9765625,67054.765625
1320.0,49723.96875,60152.47265625,46738.609375,67904.1484375
1321.0,50009.70703125,60165.99609375,46869.8984375,67122.5625
1322.0,49787.796875,60045.33203125,46877.27734375,67113.296875
1323.0,49724.640625,61106.6875,46746.04296875,67613.5703125
1324.0,49534.27734375,60443.41796875,46733.25390625,68388.6875
1325.0,49569.24609375,60142.26953125,46877.84765625,68623.3828125
1326.0,49530.859375,60548.90234375,46936.83984375,67361.8125
1327.0,50211.11328125,61196.73828125,46865.9765625,69305.2734375
1328.0,49530.859375,60292.26953125,46861.734375,67102.5625
1329.0,51223.671875,60146.60546875,46828.9921875,67888.265625
1330.0,50999.57421875,60288.5703125,46745.9375,69246.7421875
1331.0,50968.25,60140.73828125,46733.60546875,67194.03125
1332.0,49672.01953125,60196.60546875,47318.26953125,67613.5703125
1333.0,50720.22265625,60181.68359375,46777.83984375,67199.765625
1334.0,49561.9609375,60174.66796875,46743.53125,67113.296875
1335.0,49649.7734375,60050.05078125,46776.703125,68016.3515625
1336.0,49652.3515625,60053.62109375,46865.51953125,68035.7578125
1337.0,50003.9375,60181.68359375,46763.88671875,69659.375
1338.0,49621.08203125,60104.8984375,46746.234375,67503.1328125
1339.0,49561.9609375,60152.47265625,46733.60546875,67568.8671875
1340.0,50073.703125,60960.38671875,46775.02734375,67768.7109375
1341.0,49649.7734375,60280.28125,46741.609375,67113.296875
1342.0,50018.8984375,60090.99609375,47007.08203125,67501.3671875
1343.0,49620.46484375,60135.12890625,46933.109375,69565.1171875
1344.0,49569.24609375,60090.99609375,46756.5078125,67904.1484375
1345.0,49695.61328125,60205.02734375,46776.67578125,67704.3046875
1346.0,49952.046875,60926.328125,46748.34375,67189.6171875
1347.0,49600.01171875,60212.55078125,47022.3828125,67321.8203125
1348.0,49911.13671875,60238.0625,46775.890625,67487.84375
1349.0,50359.55859375,60254.8984375,46771.80859375,67323.140625
1350.0,49692.41796875,60206.5546875,46746.234375,67199.6171875
