0,1,2
796.0,24720.587890625,34031.34375
797.0,24503.12890625,34275.66796875
798.0,24397.375,40869.90234375
799.0,25221.66015625,33837.87109375
800.0,25027.576171875,33889.19921875
801.0,24794.7265625,34494.55859375
802.0,24467.005859375,34093.79296875
803.0,24694.623046875,42323.50390625
804.0,26130.185546875,34093.79296875
805.0,24741.126953125,34835.15234375
806.0,24734.78125,34847.82421875
807.0,24544.873046875,33908.9609375
808.0,24384.072265625,33870.2890625
809.0,26551.38671875,34240.515625
810.0,24508.693359375,34254.6640625
811.0,26142.736328125,33898.37109375
812.0,24930.53515625,33940.59765625
813.0,24555.3359375,34366.65234375
814.0,24612.359375,34305.64453125
815.0,24361.55859375,34522.4921875
816.0,25020.091796875,37441.27734375
817.0,24430.326171875,35637.83203125
818.0,24961.314453125,39681.37109375
819.0,24827.6484375,34006.78515625
820.0,24679.595703125,34673.9921875
821.0,24356.466796875,47570.15625
822.0,24569.80859375,39593.77734375
823.0,27938.025390625,39289.0859375
824.0,24661.98046875,34254.6640625
825.0,25020.5078125,34547.6875
826.0,24488.240234375,33884.21875
827.0,24374.888671875,35600.546875
828.0,24361.36328125,34348.56640625
829.0,25516.654296875,34219.01953125
830.0,25224.193359375,33840.38671875
831.0,24687.220703125,35899.6796875
832.0,24677.5078125,34165.375
833.0,25459.8828125,35092.69921875
834.0,25088.134765625,35559.9765625
835.0,24364.287109375,35192.3046875
836.0,24540.5859375,33840.84375
837.0,25060.666015625,34760.6171875
838.0,26938.302734375,62124.484375
839.0,25328.693359375,33880.90234375
840.0,24555.3359375,35276.671875
841.0,24430.326171875,34039.09375
842.0,24642.193359375,34237.359375
843.0,24508.693359375,35091.6953125
844.0,24374.193359375,34348.56640625
845.0,24425.232421875,40871.54296875
846.0,24400.8828125,34254.6640625
847.0,24591.515625,34252.1640625
848.0,24361.55859375,33885.421875
849.0,25079.869140625,34201.84375
850.0,24917.31640625,38123.453125
851.0,24758.603515625,34156.2578125
852.0,24585.365234375,40853.4921875
853.0,24692.953125,39993.796875
854.0,24412.876953125,35828.2421875
855.0,24496.337890625,33905.80859375
856.0,24619.650390625,40495.9921875
857.0,25201.791015625,34441.84765625
858.0,25373.916015625,34565.39453125
859.0,24632.173828125,38993.5625
860.0,24488.240234375,34576.1328125
861.0,24549.326171875,35328.85546875
862.0,24484.17578125,33889.19921875
863.0,24873.568359375,34087.4296875
864.0,24708.984375,34345.6484375
865.0,24724.484375,34093.79296875
866.0,24454.759765625,41230.2421875
867.0,24424.59375,34685.625
868.0,24454.759765625,33959.4140625
869.0,27692.470703125,52073.04296875
870.0,24467.005859375,33839.44140625
871.0,24488.240234375,34455.95703125
872.0,24437.3671875,39903.2890625
873.0,24694.623046875,37365.90234375
874.0,24384.072265625,39741.15625
875.0,24401.1875,34423.08203125
876.0,24786.62890625,34108.25
877.0,24376.169921875,35557.953125
878.0,24404.9453125,33833.05859375
879.0,24827.6484375,33828.28125
880.0,24496.337890625,34038.2734375
881.0,24392.3671875,34994.3828125
882.0,24715.830078125,36878.125
883.0,25691.0625,34233.01953125
884.0,24440.623046875,34461.08203125
885.0,24467.005859375,34750.48046875
886.0,24582.859375,34298.16796875
887.0,25708.76171875,38349.45703125
888.0,24794.7265625,47650.83984375
889.0,24484.17578125,34491.203125
890.0,24404.9453125,36201.65625
891.0,26004.814453125,33840.84375
892.0,24724.484375,34731.80859375
893.0,24563.76953125,42277.66796875
894.0,24790.2734375,36776.40234375
895.0,24589.650390625,34408.71484375
896.0,24843.01171875,35600.546875
897.0,24940.609375,38280.71484375
898.0,24484.203125,34093.703125
899.0,24547.015625,34881.046875
900.0,24440.623046875,34979.76171875
901.0,24738.705078125,34885.203125
902.0,24463.025390625,34087.4296875
903.0,25150.75,34885.203125
904.0,35281.0625,34849.35546875
905.0,24555.3359375,34240.515625
906.0,25211.501953125,33908.9609375
907.0,24378.396484375,34790.609375
908.0,24693.732421875,34455.95703125
909.0,24807.5,39548.6328125
910.0,24520.548828125,39081.31640625
911.0,24445.6875,36533.171875
912.0,24483.03515625,33833.05859375
913.0,24601.755859375,34240.66015625
914.0,26060.15234375,37791.09765625
915.0,24356.466796875,34348.56640625
916.0,24973.365234375,34897.0390625
917.0,24663.482421875,34596.09765625
918.0,24478.416015625,36990.37109375
919.0,25001.9453125,34456.65234375
920.0,26436.66015625,39619.59765625
921.0,25784.513671875,34098.1484375
922.0,25627.9453125,85047.65625
923.0,26297.0390625,34847.60546875
924.0,24483.03515625,33884.21875
925.0,25340.2421875,33898.4609375
926.0,24549.826171875,35277.2734375
927.0,24605.541015625,36966.77734375
928.0,24750.14453125,34672.5859375
929.0,28325.830078125,37473.18359375
930.0,24416.16015625,34770.75390625
931.0,25440.568359375,36487.1875
932.0,24667.57421875,38737.12890625
933.0,24708.984375,34008.8984375
934.0,28464.1015625,33939.55859375
935.0,24582.859375,180129.6875
936.0,24404.861328125,33901.23046875
937.0,24709.845703125,34389.828125
938.0,24398.2109375,34716.58203125
939.0,24536.439453125,33940.59765625
940.0,24477.498046875,34298.16796875
941.0,25446.439453125,33908.9609375
942.0,25993.27734375,34929.69140625
943.0,24416.16015625,34165.375
944.0,28307.017578125,34093.79296875
945.0,24392.3671875,38734.50390625
946.0,29624.736328125,34637.5625
947.0,24456.568359375,41104.98046875
948.0,26987.12890625,34835.15234375
949.0,24483.03515625,34298.16796875
950.0,24437.3671875,36176.3515625
951.0,24424.59375,33880.90234375
952.0,24841.23046875,36274.1328125
953.0,26633.623046875,33949.51171875
954.0,24462.330078125,45052.6640625
955.0,25388.611328125,34547.6875
956.0,24426.15234375,34443.54296875
957.0,24405.111328125,34469.61328125
958.0,24378.396484375,34849.35546875
959.0,27212.896484375,33905.80859375
960.0,24458.37890625,33982.15234375
961.0,24540.78125,34607.45703125
962.0,24540.78125,36984.20703125
963.0,25641.13671875,34835.15234375
964.0,24723.927734375,34147.81640625
965.0,24837.166015625,34885.203125
966.0,24570.25390625,34087.4296875
967.0,24778.3359375,35328.85546875
968.0,25691.0625,34655.44921875
969.0,24384.072265625,36838.5078125
970.0,24535.744140625,33949.93359375
971.0,24642.193359375,33868.03125
972.0,24707.146484375,35149.203125
973.0,24534.4921875,34246.7890625
974.0,25627.9453125,34165.375
975.0,24871.0078125,33940.59765625
976.0,24604.427734375,34489.5625
977.0,24812.3984375,34203.4296875
978.0,24960.451171875,34804.5390625
979.0,24766.03515625,34129.546875
980.0,24392.783203125,35192.3046875
981.0,24707.146484375,36058.52734375
982.0,25342.607421875,34847.82421875
983.0,24646.78515625,34273.64453125
984.0,24535.744140625,34319.046875
985.0,24488.240234375,34897.0390625
986.0,24801.267578125,34847.60546875
987.0,25462.080078125,34203.4296875
988.0,24936.490234375,33930.00390625
989.0,25724.958984375,38119.96875
990.0,24380.7890625,35277.2734375
991.0,24936.490234375,34983.1171875
992.0,24406.05859375,34897.0390625
993.0,24477.6640625,34275.66796875
994.0,24382.708984375,39619.59765625
995.0,24604.427734375,34209.02734375
996.0,24380.7890625,36001.8203125
997.0,27089.583984375,39289.0859375
998.0,24404.9453125,34148.67578125
999.0,25690.283203125,35182.05859375
1000.0,24607.62890625,34610.44921875
1001.0,24750.14453125,35092.69921875
1002.0,24508.8046875,36450.359375
1003.0,24416.16015625,34039.09375
1004.0,24663.482421875,38897.6171875
1005.0,24711.0703125,33901.23046875
1006.0,24549.326171875,34923.1640625
1007.0,24775.078125,34983.1171875
1008.0,24699.298828125,35785.15625
1009.0,24559.7890625,36101.68359375
1010.0,24506.162109375,34245.984375
1011.0,24663.482421875,34243.140625
1012.0,25823.669921875,39119.93359375
1013.0,24392.783203125,35843.55859375
1014.0,24707.146484375,38813.98046875
1015.0,25231.06640625,38444.1953125
1016.0,24785.04296875,34469.9609375
1017.0,24790.2734375,34237.359375
1018.0,24447.859375,46273.12109375
1019.0,24866.388671875,33810.1015625
1020.0,24503.12890625,34442.046875
1021.0,24687.220703125,41203.75
1022.0,24548.6015625,34039.09375
1023.0,24500.70703125,37808.56640625
1024.0,24496.337890625,35815.48046875
1025.0,24929.44921875,35092.69921875
1026.0,24920.04296875,34348.56640625
1027.0,24424.59375,36523.34375
1028.0,25284.361328125,35719.828125
1029.0,24440.455078125,33840.84375
1030.0,24415.1875,34496.8359375
1031.0,24929.44921875,34832.21875
1032.0,25032.669921875,33834.37109375
1033.0,24911.77734375,33876.41796875
1034.0,24453.119140625,35271.58203125
1035.0,24384.240234375,38915.9609375
1036.0,24385.07421875,34298.16796875
1037.0,24848.271484375,34933.03125
1038.0,24503.12890625,34673.9921875
1039.0,24453.119140625,35762.875
1040.0,24496.337890625,34782.55078125
1041.0,24496.337890625,35092.69921875
1042.0,24577.544921875,33840.38671875
1043.0,24374.193359375,35664.453125
1044.0,24477.6640625,34766.21484375
1045.0,24540.837890625,35113.828125
1046.0,24463.025390625,34348.45703125
1047.0,24663.482421875,35906.91796875
1048.0,24518.099609375,33959.796875
1049.0,25167.44921875,35583.75390625
1050.0,25079.869140625,34607.45703125
1051.0,24380.7890625,38095.484375
1052.0,24356.466796875,37863.84765625
1053.0,24930.53515625,34240.66015625
1054.0,25076.029296875,35192.3046875
1055.0,24519.158203125,36201.65625
1056.0,24483.03515625,38322.10546875
1057.0,24421.169921875,34103.6015625
1058.0,24488.240234375,34147.81640625
1059.0,24724.177734375,34241.7734375
1060.0,24508.693359375,35078.8203125
1061.0,25627.9453125,34835.15234375
1062.0,24453.119140625,34240.66015625
1063.0,24755.708984375,37922.796875
1064.0,24730.71875,34752.84765625
1065.0,26360.53125,42224.58984375
1066.0,24496.337890625,34103.6015625
1067.0,24804.271484375,43493.1640625
1068.0,24496.337890625,34929.69140625
1069.0,24584.140625,34743.05859375
1070.0,24549.326171875,34413.7109375
1071.0,24553.75,34469.61328125
1072.0,24873.568359375,34804.5390625
1073.0,25084.822265625,35192.3046875
1074.0,24488.240234375,34413.7109375
1075.0,24632.98046875,35931.1875
1076.0,27463.390625,37518.76953125
1077.0,24488.240234375,53672.03515625
1078.0,24553.861328125,34039.09375
1079.0,24584.140625,34668.9765625
1080.0,24429.37890625,34237.359375
1081.0,24454.759765625,34093.79296875
1082.0,25756.990234375,33840.38671875
1083.0,24513.92578125,34246.7890625
1084.0,24702.77734375,35611.3046875
1085.0,26397.36328125,35007.2578125
1086.0,24445.158203125,33939.25
1087.0,24467.005859375,34147.81640625
1088.0,25079.869140625,34491.203125
1089.0,24394.119140625,34429.41015625
1090.0,24440.623046875,39622.93359375
1091.0,24546.041015625,34704.8046875
1092.0,25410.791015625,33973.2890625
1093.0,24454.759765625,38751.42578125
1094.0,24368.93359375,39993.796875
1095.0,26042.48046875,34041.79296875
1096.0,24403.443359375,35891.1484375
1097.0,24935.90625,33940.59765625
1098.0,24511.671875,36420.7109375
1099.0,24484.17578125,34147.81640625
1100.0,24380.7890625,34305.64453125
1101.0,24468.98046875,34625.890625
1102.0,24827.12109375,34710.0390625
1103.0,24758.4375,35815.55078125
1104.0,24384.072265625,34469.61328125
1105.0,25156.70703125,33913.17578125
1106.0,24420.1953125,34003.51953125
1107.0,24464.25,33840.38671875
1108.0,25934.626953125,33898.37109375
1109.0,24411.65234375,34319.046875
1110.0,24445.6875,40140.28125
1111.0,24467.005859375,35020.09375
1112.0,24374.193359375,34340.1953125
1113.0,26038.876953125,37077.65234375
1114.0,24454.759765625,34219.01953125
1115.0,24614.640625,35089.015625
1116.0,24457.93359375,33891.4765625
1117.0,24755.708984375,33833.05859375
1118.0,24937.576171875,35931.1875
1119.0,24776.498046875,41815.3828125
1120.0,25185.87109375,34103.6015625
1121.0,24429.37890625,34929.69140625
1122.0,25216.123046875,34734.76171875
1123.0,24540.78125,36257.05078125
1124.0,24745.607421875,34757.15234375
1125.0,25210.8359375,35055.1015625
1126.0,26008.375,35055.1015625
1127.0,24619.873046875,38042.26171875
1128.0,24445.158203125,34201.11328125
1129.0,24484.17578125,36898.1484375
1130.0,24640.578125,39374.46875
1131.0,24540.78125,34093.79296875
1132.0,24425.232421875,36483.32421875
1133.0,24677.5078125,35828.2421875
1134.0,27873.7109375,34661.2109375
1135.0,24453.119140625,39771.26171875
1136.0,24555.3359375,34305.64453125
1137.0,24508.693359375,34221.625
1138.0,24642.193359375,34489.5625
1139.0,24406.05859375,33839.44140625
1140.0,24473.794921875,34661.8671875
1141.0,24932.845703125,34455.95703125
1142.0,24441.541015625,34923.1640625
1143.0,24774.60546875,35277.2734375
1144.0,25281.55078125,33889.19921875
1145.0,24490.21484375,40507.69921875
1146.0,24750.14453125,37089.7421875
1147.0,24416.16015625,33908.9609375
1148.0,24490.21484375,33993.3828125
1149.0,24498.619140625,39745.40625
1150.0,24411.65234375,34413.7109375
1151.0,25029.357421875,39574.25
1152.0,24635.041015625,36001.8203125
1153.0,24683.853515625,39978.71875
1154.0,24431.16015625,37637.3203125
1155.0,24730.71875,41000.70703125
1156.0,24484.17578125,34010.9765625
1157.0,25691.0625,36153.3203125
1158.0,25185.87109375,33982.15234375
1159.0,24432.46875,37778.95703125
1160.0,24424.17578125,37249.91796875
1161.0,24498.953125,33901.23046875
1162.0,24496.337890625,34039.09375
1163.0,24429.37890625,54745.26171875
1164.0,25085.15625,34610.44921875
1165.0,24425.232421875,42948.3359375
1166.0,24911.77734375,35541.671875
1167.0,26467.716796875,36178.71875
1168.0,26236.982421875,60733.41796875
1169.0,25893.5234375,35704.0390625
1170.0,25238.58203125,34616.46484375
1171.0,24713.853515625,39147.3203125
1172.0,26055.380859375,35089.015625
1173.0,24603.17578125,36687.71875
1174.0,24584.140625,35116.40234375
1175.0,24519.158203125,34409.0625
1176.0,24453.119140625,35821.22265625
1177.0,24453.119140625,37641.38671875
1178.0,24747.888671875,34567.984375
1179.0,24431.16015625,35072.51171875
1180.0,24372.216796875,35055.1015625
1181.0,25325.2421875,41132.96875
1182.0,24604.427734375,34567.984375
1183.0,24549.326171875,34983.1171875
1184.0,24389.02734375,34522.890625
1185.0,27998.609375,38349.45703125
1186.0,24496.337890625,34003.51953125
1187.0,24970.498046875,44857.734375
1188.0,25168.39453125,33858.51171875
1189.0,25038.40234375,35315.3046875
1190.0,24611.162109375,34039.09375
1191.0,24406.05859375,33810.1015625
1192.0,24743.7421875,34109.58203125
1193.0,25850.63671875,34221.625
1194.0,24383.7109375,37654.203125
1195.0,24384.072265625,35344.1328125
1196.0,24384.072265625,36968.36328125
1197.0,24775.44140625,34147.81640625
1198.0,24601.755859375,34835.15234375
1199.0,24380.7890625,35251.5625
1200.0,25029.1640625,33908.9609375
1201.0,24508.693359375,34804.5390625
1202.0,24940.666015625,34534.234375
1203.0,24416.16015625,34461.08203125
1204.0,24804.271484375,34983.1171875
1205.0,24758.603515625,34221.625
1206.0,24388.943359375,33993.3828125
1207.0,24401.1875,34724.859375
1208.0,24437.3671875,33868.03125
1209.0,25736.787109375,35126.390625
1210.0,24937.576171875,34275.66796875
1211.0,24456.568359375,35572.0859375
1212.0,24473.794921875,34147.1796875
1213.0,24456.318359375,34010.9765625
1214.0,24644.8359375,43255.4765625
1215.0,24555.3359375,34147.81640625
1216.0,24614.640625,33909.78515625
1217.0,24467.005859375,38415.859375
1218.0,24549.326171875,40643.58984375
1219.0,24755.458984375,34849.35546875
1220.0,24440.623046875,34770.75390625
1221.0,24408.228515625,35730.421875
1222.0,24430.326171875,35429.51953125
1223.0,24555.3359375,36096.70703125
1224.0,24496.337890625,34093.79296875
1225.0,25200.87109375,38278.19921875
1226.0,24374.193359375,35113.828125
1227.0,27636.03125,33908.9609375
1228.0,24483.03515625,36201.0390625
1229.0,26758.828125,34103.6015625
1230.0,24380.7890625,33913.17578125
1231.0,24720.587890625,33909.78515625
1232.0,24873.568359375,40888.75390625
1233.0,25247.54296875,47435.9609375
1234.0,25682.15625,33857.8359375
1235.0,24954.0234375,35808.1875
1236.0,24604.427734375,35600.546875
1237.0,24745.607421875,40442.48046875
1238.0,24666.4609375,34505.296875
1239.0,24505.326171875,34219.01953125
1240.0,24549.826171875,34147.81640625
1241.0,24730.71875,34340.1953125
1242.0,24380.76171875,35788.07421875
1243.0,24430.326171875,34285.0390625
1244.0,24548.6015625,34673.9921875
1245.0,24388.943359375,34005.70703125
1246.0,24551.24609375,37093.75390625
1247.0,24734.78125,34305.64453125
1248.0,25369.046875,34008.8984375
1249.0,24454.759765625,34147.81640625
1250.0,24694.623046875,39622.93359375
1251.0,24421.169921875,34444.25390625
1252.0,24508.693359375,36655.71875
1253.0,24356.466796875,33889.19921875
1254.0,25028.10546875,36966.77734375
1255.0,24738.705078125,34673.9921875
1256.0,24384.40625,34319.046875
1257.0,25756.990234375,43493.1640625
1258.0,24642.193359375,35832.890625
1259.0,24356.466796875,34285.0390625
1260.0,24650.931640625,34237.359375
1261.0,38946.38671875,33939.55859375
1262.0,26084.794921875,34182.20703125
1263.0,24447.859375,35113.828125
1264.0,24699.298828125,34835.15234375
1265.0,28464.546875,34869.33984375
1266.0,24384.072265625,40203.44140625
1267.0,25060.666015625,35821.22265625
1268.0,24468.98046875,33910.33203125
1269.0,24382.431640625,85047.65625
1270.0,24751.73046875,38415.859375
1271.0,24380.7890625,34673.9921875
1272.0,24454.759765625,34668.9765625
1273.0,25881.556640625,33968.5859375
1274.0,25167.142578125,36687.71875
1275.0,24619.873046875,34246.7890625
1276.0,26718.2109375,33904.27734375
1277.0,24751.73046875,33908.9609375
1278.0,24484.17578125,34275.6484375
1279.0,25069.29296875,33931.4453125
1280.0,24762.22265625,34129.546875
1281.0,24440.623046875,34994.3828125
1282.0,24711.0703125,34897.0390625
1283.0,24940.13671875,35113.828125
1284.0,26831.01953125,33908.9609375
1285.0,24498.953125,34488.359375
1286.0,24454.759765625,36487.1875
1287.0,25328.693359375,35663.05078125
1288.0,24364.287109375,33968.5859375
1289.0,24501.625,34983.1171875
1290.0,24734.78125,34443.54296875
1291.0,24546.958984375,35762.875
1292.0,25256.224609375,46490.05859375
1293.0,27516.40625,34285.0390625
1294.0,24426.15234375,41818.84765625
1295.0,24845.7109375,35464.85546875
1296.0,24937.576171875,37342.1796875
1297.0,24540.5859375,34237.359375
1298.0,24382.431640625,39532.66015625
1299.0,24540.5859375,34897.0390625
1300.0,24553.75,34752.84765625
1301.0,25867.5859375,34925.20703125
1302.0,24851.833984375,39684.0703125
1303.0,24398.2109375,36709.46875
1304.0,25185.87109375,34039.09375
1305.0,24508.693359375,34835.15234375
1306.0,24519.158203125,33931.4453125
1307.0,24389.91796875,34254.6640625
1308.0,24767.23046875,33908.9609375
1309.0,25284.361328125,38358.1328125
1310.0,24404.27734375,34087.4296875
1311.0,24642.193359375,34832.21875
1312.0,24380.7890625,36588.9140625
1313.0,24519.158203125,33937.60546875
1314.0,25038.40234375,34039.09375
1315.0,25165.974609375,34108.25
1316.0,25012.076171875,34876.5078125
1317.0,24545.095703125,39574.25
1318.0,24714.048828125,35277.2734375
1319.0,24374.193359375,38596.515625
1320.0,24488.240234375,33908.9609375
1321.0,24519.158203125,34361.765625
1322.0,24555.3359375,34148.67578125
1323.0,25660.560546875,35785.15625
1324.0,24464.25,37000.5625
1325.0,24873.568359375,35730.421875
1326.0,24843.01171875,33908.9609375
1327.0,24843.01171875,33828.28125
1328.0,24476.189453125,35156.83984375
1329.0,25032.3359375,34275.6484375
1330.0,25328.693359375,33901.23046875
1331.0,24871.0078125,33959.4140625
1332.0,24384.072265625,33880.90234375
1333.0,24862.435546875,37981.3984375
1334.0,25440.568359375,34005.70703125
1335.0,24778.11328125,35471.62109375
1336.0,24395.427734375,37769.34765625
1337.0,24479.751953125,34010.9765625
1338.0,24996.51953125,33909.78515625
1339.0,24365.984375,33930.00390625
1340.0,24663.482421875,37099.4765625
1341.0,24694.623046875,45052.6640625
1342.0,24425.232421875,42398.55078125
1343.0,25081.177734375,34491.203125
1344.0,24394.955078125,33828.28125
1345.0,25069.29296875,34201.84375
1346.0,24750.2265625,40338.82421875
1347.0,24488.240234375,33968.5859375
1348.0,24445.1875,35055.0625
1349.0,24584.36328125,37297.25390625
1350.0,25440.568359375,34849.35546875
1351.0,24551.24609375,33898.37109375
1352.0,24549.326171875,34254.6640625
1353.0,24484.17578125,33908.9609375
1354.0,24384.240234375,34596.09765625
1355.0,24658.4453125,59296.20703125
1356.0,24374.888671875,34156.2578125
1357.0,25472.04296875,59423.29296875
1358.0,24563.76953125,36913.1875
1359.0,25691.0625,42224.58984375
1360.0,24392.783203125,34532.71875
1361.0,24661.98046875,35600.546875
1362.0,24615.783203125,34087.4296875
1363.0,24385.8828125,35821.22265625
1364.0,24463.025390625,33837.87109375
1365.0,25092.78125,33839.44140625
1366.0,24424.59375,35080.31640625
1367.0,24632.98046875,34462.5390625
1368.0,32062.46875,48969.953125
1369.0,24762.22265625,33968.5859375
1370.0,24996.51953125,33840.38671875
1371.0,24477.6640625,34522.4921875
1372.0,25691.0625,33898.37109375
1373.0,24496.337890625,36482.796875
1374.0,25496.33984375,34203.4296875
1375.0,24546.958984375,34491.203125
1376.0,24545.791015625,37209.55078125
1377.0,24738.705078125,37124.7109375
1378.0,24788.826171875,33908.9609375
1379.0,24540.837890625,35192.3046875
1380.0,24371.548828125,34108.25
1381.0,30018.998046875,33931.4453125
1382.0,30940.07421875,41434.3984375
1383.0,24451.115234375,35149.203125
1384.0,24580.216796875,35277.2734375
1385.0,25185.87109375,33949.93359375
1386.0,24536.439453125,36088.4296875
1387.0,24545.791015625,44097.41015625
1388.0,24971.416015625,34435.6640625
1389.0,24762.22265625,38830.390625
1390.0,24456.568359375,33877.83984375
1391.0,24425.232421875,34635.68359375
1392.0,24863.6328125,33904.27734375
1393.0,24376.169921875,40507.69921875
1394.0,28307.017578125,34209.02734375
1395.0,24440.623046875,36314.15625
1396.0,25968.10546875,35319.09765625
1397.0,24738.705078125,34209.02734375
1398.0,24597.248046875,54082.2265625
1399.0,24848.271484375,34847.82421875
1400.0,24549.326171875,34983.1171875
1401.0,24546.958984375,35899.6796875
1402.0,24812.3984375,34943.53125
1403.0,24484.17578125,34713.4296875
1404.0,26718.642578125,34413.7109375
1405.0,24511.921875,33939.55859375
1406.0,24917.31640625,34923.1640625
1407.0,24380.7890625,34348.56640625
1408.0,25113.515625,34147.81640625
1409.0,24775.078125,33892.296875
1410.0,24543.03515625,34847.60546875
1411.0,24584.36328125,41286.2734375
1412.0,24698.6875,33993.3828125
1413.0,24356.466796875,34285.0390625
1414.0,24371.548828125,34298.16796875
1415.0,24484.17578125,35148.109375
1416.0,24714.35546875,35113.828125
1417.0,24484.17578125,35909.16015625
1418.0,24745.607421875,33901.23046875
1419.0,24458.37890625,34278.23828125
1420.0,24454.759765625,34233.01953125
1421.0,24730.71875,34444.25390625
1422.0,24382.375,34752.84765625
1423.0,24954.0234375,40761.140625
1424.0,24555.3359375,34093.79296875
1425.0,25012.076171875,34456.65234375
1426.0,24691.171875,34298.16796875
1427.0,24711.0703125,34655.3203125
1428.0,24467.005859375,34005.70703125
1429.0,24490.21484375,33937.60546875
1430.0,24395.009765625,35583.75390625
1431.0,24404.27734375,34672.5859375
1432.0,25043.912109375,33840.84375
1433.0,24508.8046875,36676.2109375
1434.0,24394.119140625,34108.25
1435.0,24519.158203125,35600.546875
1436.0,24639.576171875,34108.25
1437.0,24380.734375,36001.8203125
1438.0,24912.279296875,37553.703125
1439.0,24467.005859375,34275.66796875
1440.0,24563.76953125,34522.4921875
1441.0,30730.224609375,35459.27734375
1442.0,25323.990234375,39962.80078125
1443.0,25859.7109375,36152.0625
1444.0,24866.388671875,35871.1796875
1445.0,24708.81640625,34519.375
1446.0,24908.939453125,35948.453125
1447.0,24663.314453125,34752.84765625
1448.0,25235.9375,35576.8984375
1449.0,24496.337890625,35355.30859375
1450.0,24601.755859375,40441.3671875
1451.0,24483.03515625,34713.4296875
1452.0,24949.236328125,38278.19921875
1453.0,24711.0703125,33908.9609375
1454.0,24767.732421875,34091.4765625
1455.0,24642.193359375,34093.79296875
1456.0,24597.58203125,34252.1640625
1457.0,24648.455078125,42385.515625
1458.0,24722.591796875,34588.89453125
1459.0,24700.439453125,38794.453125
1460.0,24489.57421875,37721.6484375
1461.0,25492.248046875,33908.9609375
1462.0,24692.953125,34668.9765625
1463.0,24846.767578125,34752.84765625
1464.0,24706.896484375,33930.8984375
1465.0,24619.650390625,33913.17578125
1466.0,24361.36328125,37753.95703125
1467.0,25316.69921875,34039.09375
1468.0,24505.326171875,39746.5
1469.0,24430.326171875,34567.984375
1470.0,24843.0390625,35815.48046875
1471.0,25003.310546875,33908.453125
1472.0,24656.720703125,34031.34375
1473.0,24380.734375,34147.81640625
1474.0,24456.568359375,33908.9609375
1475.0,24746.6640625,35600.546875
1476.0,28464.546875,45192.8046875
1477.0,24699.298828125,37177.87890625
1478.0,24551.24609375,34435.6640625
1479.0,24360.0,36431.55859375
1480.0,24804.271484375,36966.77734375
1481.0,24724.484375,34079.37109375
1482.0,24547.376953125,34752.84765625
1483.0,24642.193359375,33939.25
1484.0,24663.482421875,36882.13671875
1485.0,24768.232421875,33840.38671875
1486.0,24857.509765625,41954.59375
1487.0,24683.01953125,36499.4609375
1488.0,24714.35546875,34348.45703125
1489.0,24798.818359375,42549.8515625
1490.0,24736.201171875,34766.21484375
1491.0,24940.666015625,35322.9296875
1492.0,24379.453125,39182.640625
1493.0,24611.162109375,34337.515625
1494.0,24486.041015625,34079.37109375
1495.0,24812.3984375,35007.2578125
1496.0,24908.939453125,35261.13671875
1497.0,24555.3359375,34238.1796875
1498.0,25924.1640625,34237.359375
1499.0,24638.658203125,34486.5
1500.0,24467.005859375,35436.17578125
1501.0,24545.791015625,34203.4296875
1502.0,24506.162109375,36815.953125
1503.0,25452.7578125,34103.6015625
1504.0,24632.173828125,42052.16015625
1505.0,25063.365234375,33982.15234375
1506.0,24432.46875,34041.79296875
1507.0,24384.072265625,37604.15234375
1508.0,24699.298828125,34103.6015625
1509.0,24536.439453125,34008.8984375
1510.0,24549.326171875,34041.79296875
1511.0,24843.6796875,34233.01953125
1512.0,24389.02734375,34474.90234375
1513.0,24441.541015625,33908.9609375
1514.0,24484.17578125,45347.16796875
1515.0,24403.443359375,34319.046875
1516.0,24548.6015625,34103.6015625
1517.0,24733.056640625,34409.0625
1518.0,24692.953125,34986.63671875
1519.0,24552.21875,36215.7890625
1520.0,24871.0078125,34298.16796875
1521.0,24940.666015625,34275.66796875
1522.0,24847.130859375,34148.67578125
1523.0,24380.7890625,34008.8984375
1524.0,25346.365234375,34050.1953125
1525.0,24599.78125,34273.64453125
1526.0,24502.04296875,34644.36328125
1527.0,24484.17578125,33891.4765625
1528.0,24549.326171875,35576.8984375
1529.0,27886.83203125,35149.203125
1530.0,39453.3046875,35987.6015625
1531.0,24699.298828125,34616.46484375
1532.0,24905.0703125,37810.31640625
1533.0,24479.751953125,33913.17578125
1534.0,24705.25390625,34109.58203125
1535.0,24543.03515625,34003.51953125
1536.0,24488.240234375,33901.23046875
1537.0,24552.21875,34491.203125
1538.0,24552.21875,33841.84765625
1539.0,24496.337890625,36039.6015625
1540.0,24917.31640625,33840.84375
1541.0,24453.119140625,40495.9921875
1542.0,25682.15625,34173.65234375
1543.0,24421.169921875,34006.78515625
1544.0,24371.548828125,40293.66015625
1545.0,24878.716796875,35055.1015625
1546.0,24426.15234375,33970.9375
1547.0,25027.576171875,35981.6015625
1548.0,24508.693359375,35007.2578125
1549.0,24360.0,34985.46875
1550.0,24451.115234375,34093.79296875
1551.0,24545.791015625,33899.15234375
1552.0,25641.13671875,37257.94140625
1553.0,24465.80859375,33868.03125
1554.0,24873.568359375,34039.09375
1555.0,24378.396484375,35261.90234375
1556.0,24819.30078125,35277.2734375
1557.0,24724.484375,34103.6015625
1558.0,24371.548828125,37365.90234375
1559.0,25691.0625,35757.22265625
